G:\3005.mxp
Segment	Ramp/Plateau	Ramp/Plateau #	Well	Dye	Cycle #	Fluorescence	Temperature
 4	R	 2	12	IL1RA	  1	    15482	85,9
 4	R	 2	12	IL1RA	  1	    14057	86,0
 4	R	 2	12	IL1RA	  1	    12980	86,2
 4	R	 2	12	IL1RA	  1	    12463	86,2
 4	R	 2	12	IL1RA	  1	    12349	86,4
 4	R	 2	12	IL1RA	  1	    12152	86,5
 4	R	 2	12	IL1RA	  1	    11911	86,5
 4	R	 2	12	IL1RA	  1	    11902	86,7
 4	R	 2	12	IL1RA	  1	    11903	86,7
 4	R	 2	12	IL1RA	  1	    11964	87,0
 4	R	 2	12	IL1RA	  1	    11898	87,0
 4	R	 2	12	IL1RA	  1	    11811	87,2
 4	R	 2	12	IL1RA	  1	    12035	87,4
 4	R	 2	12	IL1RA	  1	    11935	87,5
 4	R	 2	12	IL1RA	  1	    11915	87,5
 4	R	 2	12	IL1RA	  1	    11985	87,7
 4	R	 2	12	IL1RA	  1	    11919	87,9
 4	R	 2	12	IL1RA	  1	    11865	88,0
 4	R	 2	12	IL1RA	  1	    11907	88,0
 4	R	 2	12	IL1RA	  1	    11935	88,2
 4	R	 2	12	IL1RA	  1	    11890	88,2
 4	R	 2	12	IL1RA	  1	    11933	88,4
 4	R	 2	12	IL1RA	  1	    11930	88,5
 4	R	 2	12	IL1RA	  1	    11942	88,7
 4	R	 2	12	IL1RA	  1	    11892	88,7
 4	R	 2	12	IL1RA	  1	    11903	88,9
 4	R	 2	12	IL1RA	  1	    11969	89,0
 4	R	 2	12	IL1RA	  1	    11923	89,2
 4	R	 2	12	IL1RA	  1	    12075	89,2
 4	R	 2	12	IL1RA	  1	    11899	89,4
 4	R	 2	12	IL1RA	  1	    11921	89,5
 4	R	 2	12	IL1RA	  1	    11956	89,5
 4	R	 2	12	IL1RA	  1	    11943	89,7
 4	R	 2	12	IL1RA	  1	    11881	89,9
 4	R	 2	12	IL1RA	  1	    11877	90,0
 4	R	 2	12	IL1RA	  1	    11917	90,0
 4	R	 2	12	IL1RA	  1	    11887	90,2
 4	R	 2	12	IL1RA	  1	    11822	90,4
 4	R	 2	12	IL1RA	  1	    11854	90,5
 4	R	 2	12	IL1RA	  1	    11907	90,7
 4	R	 2	12	IL1RA	  1	    11697	90,7
 4	R	 2	12	IL1RA	  1	    11832	90,7
 4	R	 2	12	IL1RA	  1	    11904	90,9
 4	R	 2	12	IL1RA	  1	    11965	91,0
 4	R	 2	12	IL1RA	  1	    11871	91,2
 4	R	 2	12	IL1RA	  1	    11904	91,4
 4	R	 2	12	IL1RA	  1	    11797	91,4
 4	R	 2	12	IL1RA	  1	    11882	91,5
 4	R	 2	12	IL1RA	  1	    11803	91,7
 4	R	 2	12	IL1RA	  1	    11838	91,7
 4	R	 2	12	IL1RA	  1	    11810	92,0
 4	R	 2	12	IL1RA	  1	    11715	92,0
 4	R	 2	12	IL1RA	  1	    11789	92,0
 4	R	 2	12	IL1RA	  1	    11702	92,2
 4	R	 2	12	IL1RA	  1	    11681	92,5
 4	R	 2	12	IL1RA	  1	    11675	92,5
 4	R	 2	12	IL1RA	  1	    11618	92,5
 4	R	 2	12	IL1RA	  1	    11641	92,7
 4	R	 2	12	IL1RA	  1	    11614	92,9
 4	R	 2	12	IL1RA	  1	    11639	93,0
 4	R	 2	12	IL1RA	  1	    11693	93,0
 4	R	 2	12	IL1RA	  1	    11679	93,2
 4	R	 2	12	IL1RA	  1	    11700	93,4
 4	R	 2	12	IL1RA	  1	    11731	93,5
 4	R	 2	12	IL1RA	  1	    11625	93,5
 4	R	 2	12	IL1RA	  1	    11633	93,7
 4	R	 2	12	IL1RA	  1	    11602	93,9
 4	R	 2	12	IL1RA	  1	    11706	94,0
 4	R	 2	12	IL1RA	  1	    11799	94,0
 4	R	 2	12	IL1RA	  1	    11785	94,2
 4	R	 2	12	IL1RA	  1	    11775	94,4
 4	R	 2	12	IL1RA	  1	    11602	94,5
 4	R	 2	12	IL1RA	  1	    11564	94,5
 4	R	 2	12	IL1RA	  1	    11640	94,9
 4	R	 2	13	SYBR	  1	    52545	71,2
 4	R	 2	13	SYBR	  1	    52451	71,5
 4	R	 2	13	SYBR	  1	    52496	71,5
 4	R	 2	13	SYBR	  1	    52503	71,7
 4	R	 2	13	SYBR	  1	    52436	71,9
 4	R	 2	13	SYBR	  1	    52398	72,0
 4	R	 2	13	SYBR	  1	    52383	72,2
 4	R	 2	13	SYBR	  1	    52440	72,2
 4	R	 2	13	SYBR	  1	    52314	72,4
 4	R	 2	13	SYBR	  1	    52379	72,5
 4	R	 2	13	SYBR	  1	    52262	72,7
 4	R	 2	13	SYBR	  1	    52434	72,7
 4	R	 2	13	SYBR	  1	    52334	72,9
 4	R	 2	13	SYBR	  1	    52249	73,0
 4	R	 2	13	SYBR	  1	    52198	73,2
 4	R	 2	13	SYBR	  1	    52320	73,2
 4	R	 2	13	SYBR	  1	    52114	73,4
 4	R	 2	13	SYBR	  1	    51911	73,5
 4	R	 2	13	SYBR	  1	    51841	73,7
 4	R	 2	13	SYBR	  1	    51790	73,7
 4	R	 2	13	SYBR	  1	    51957	73,9
 4	R	 2	13	SYBR	  1	    51624	74,0
 4	R	 2	13	SYBR	  1	    51718	74,0
 4	R	 2	13	SYBR	  1	    51631	74,2
 4	R	 2	13	SYBR	  1	    51681	74,4
 4	R	 2	13	SYBR	  1	    51577	74,5
 4	R	 2	13	SYBR	  1	    51504	74,7
 4	R	 2	13	SYBR	  1	    51528	74,7
 4	R	 2	13	SYBR	  1	    51447	74,9
 4	R	 2	13	SYBR	  1	    51415	75,0
 4	R	 2	13	SYBR	  1	    51247	75,2
 4	R	 2	13	SYBR	  1	    51205	75,2
 4	R	 2	13	SYBR	  1	    51067	75,5
 4	R	 2	13	SYBR	  1	    51101	75,5
 4	R	 2	13	SYBR	  1	    51168	75,7
 4	R	 2	13	SYBR	  1	    50982	75,7
 4	R	 2	13	SYBR	  1	    51022	75,9
 4	R	 2	13	SYBR	  1	    50945	76,0
 4	R	 2	13	SYBR	  1	    50940	76,0
 4	R	 2	13	SYBR	  1	    50814	76,2
 4	R	 2	13	SYBR	  1	    50885	76,4
 4	R	 2	13	SYBR	  1	    50619	76,5
 4	R	 2	13	SYBR	  1	    50603	76,5
 4	R	 2	13	SYBR	  1	    50660	76,7
 4	R	 2	13	SYBR	  1	    50684	76,9
 4	R	 2	13	SYBR	  1	    50460	77,0
 4	R	 2	13	SYBR	  1	    50225	77,2
 4	R	 2	13	SYBR	  1	    50241	77,2
 4	R	 2	13	SYBR	  1	    50368	77,4
 4	R	 2	13	SYBR	  1	    50292	77,5
 4	R	 2	13	SYBR	  1	    50218	77,7
 4	R	 2	13	SYBR	  1	    50145	77,7
 4	R	 2	13	SYBR	  1	    49936	77,9
 4	R	 2	13	SYBR	  1	    49950	78,0
 4	R	 2	13	SYBR	  1	    49771	78,0
 4	R	 2	13	SYBR	  1	    49662	78,2
 4	R	 2	13	SYBR	  1	    49651	78,4
 4	R	 2	13	SYBR	  1	    49263	78,5
 4	R	 2	13	SYBR	  1	    49189	78,7
 4	R	 2	13	SYBR	  1	    48856	78,7
 4	R	 2	13	SYBR	  1	    48622	78,9
 4	R	 2	13	SYBR	  1	    48125	79,0
 4	R	 2	13	SYBR	  1	    47811	79,0
 4	R	 2	13	SYBR	  1	    46991	79,2
 4	R	 2	13	SYBR	  1	    46392	79,4
 4	R	 2	13	SYBR	  1	    45684	79,5
 4	R	 2	13	SYBR	  1	    44882	79,5
 4	R	 2	13	SYBR	  1	    43466	79,7
 4	R	 2	13	SYBR	  1	    42192	79,7
 4	R	 2	13	SYBR	  1	    40400	80,0
 4	R	 2	13	SYBR	  1	    38353	80,0
 4	R	 2	13	SYBR	  1	    36163	80,2
 4	R	 2	13	SYBR	  1	    34608	80,2
 4	R	 2	13	SYBR	  1	    32370	80,4
 4	R	 2	13	SYBR	  1	    30249	80,5
 4	R	 2	13	SYBR	  1	    28368	80,7
 4	R	 2	13	SYBR	  1	    26646	80,7
 4	R	 2	13	SYBR	  1	    24588	81,0
 4	R	 2	13	SYBR	  1	    22656	81,0
 4	R	 2	13	SYBR	  1	    21359	81,2
 4	R	 2	13	SYBR	  1	    19816	81,2
 4	R	 2	13	SYBR	  1	    18585	81,4
 4	R	 2	13	SYBR	  1	    17501	81,5
 4	R	 2	13	SYBR	  1	    16549	81,7
 4	R	 2	13	SYBR	  1	    15870	81,7
 4	R	 2	13	SYBR	  1	    15283	81,9
 4	R	 2	13	SYBR	  1	    14721	82,0
 4	R	 2	13	SYBR	  1	    14481	82,0
 4	R	 2	13	SYBR	  1	    14183	82,2
 4	R	 2	13	SYBR	  1	    13989	82,4
 4	R	 2	13	SYBR	  1	    13841	82,5
 4	R	 2	13	SYBR	  1	    13860	82,5
 4	R	 2	13	SYBR	  1	    13630	82,7
 4	R	 2	13	SYBR	  1	    13679	82,9
 4	R	 2	13	SYBR	  1	    13621	83,0
 4	R	 2	13	SYBR	  1	    13578	83,0
 4	R	 2	13	SYBR	  1	    13453	83,2
 4	R	 2	13	SYBR	  1	    13329	83,4
 4	R	 2	13	SYBR	  1	    13515	83,5
 4	R	 2	13	SYBR	  1	    13465	83,5
 4	R	 2	13	SYBR	  1	    13293	83,7
 4	R	 2	13	SYBR	  1	    13255	83,7
 4	R	 2	13	SYBR	  1	    13515	84,0
 4	R	 2	13	SYBR	  1	    13504	84,0
 4	R	 2	13	SYBR	  1	    13499	84,2
 4	R	 2	13	SYBR	  1	    13368	84,2
 4	R	 2	13	SYBR	  1	    13396	84,4
 4	R	 2	13	SYBR	  1	    13335	84,5
 4	R	 2	13	SYBR	  1	    13381	84,7
 4	R	 2	13	SYBR	  1	    13429	84,7
 4	R	 2	13	SYBR	  1	    13467	84,9
 4	R	 2	13	SYBR	  1	    13334	85,0
 4	R	 2	13	SYBR	  1	    13342	85,2
 4	R	 2	13	SYBR	  1	    13481	85,2
 4	R	 2	13	SYBR	  1	    13299	85,5
 4	R	 2	13	SYBR	  1	    13405	85,5
 4	R	 2	13	SYBR	  1	    13437	85,5
 4	R	 2	13	SYBR	  1	    13349	85,7
 4	R	 2	13	SYBR	  1	    13659	85,9
 4	R	 2	13	SYBR	  1	    13336	86,0
 4	R	 2	13	SYBR	  1	    13517	86,0
 4	R	 2	13	SYBR	  1	    13492	86,2
 4	R	 2	13	SYBR	  1	    13326	86,4
 4	R	 2	13	SYBR	  1	    13298	86,5
 4	R	 2	13	SYBR	  1	    13470	86,7
 4	R	 2	13	SYBR	  1	    13483	86,7
 4	R	 2	13	SYBR	  1	    13468	86,9
 4	R	 2	13	SYBR	  1	    13462	87,0
 4	R	 2	13	SYBR	  1	    13259	87,0
 4	R	 2	13	SYBR	  1	    13237	87,2
 4	R	 2	13	SYBR	  1	    13330	87,4
 4	R	 2	13	SYBR	  1	    13477	87,5
 4	R	 2	13	SYBR	  1	    13264	87,5
 4	R	 2	13	SYBR	  1	    13380	87,7
 4	R	 2	13	SYBR	  1	    13338	87,9
 4	R	 2	13	SYBR	  1	    13480	88,0
 4	R	 2	13	SYBR	  1	    13544	88,0
 4	R	 2	13	SYBR	  1	    13452	88,2
 4	R	 2	13	SYBR	  1	    13316	88,2
 4	R	 2	13	SYBR	  1	    13429	88,4
 4	R	 2	13	SYBR	  1	    13330	88,5
 4	R	 2	13	SYBR	  1	    13325	88,7
 4	R	 2	13	SYBR	  1	    13376	88,7
 4	R	 2	13	SYBR	  1	    13474	88,9
 4	R	 2	13	SYBR	  1	    13413	89,0
 4	R	 2	13	SYBR	  1	    13409	89,2
 4	R	 2	13	SYBR	  1	    13307	89,2
 4	R	 2	13	SYBR	  1	    13266	89,4
 4	R	 2	13	SYBR	  1	    13395	89,5
 4	R	 2	13	SYBR	  1	    13350	89,7
 4	R	 2	13	SYBR	  1	    13494	89,7
 4	R	 2	13	SYBR	  1	    13263	89,9
 4	R	 2	13	SYBR	  1	    13339	90,0
 4	R	 2	13	SYBR	  1	    13365	90,0
 4	R	 2	13	SYBR	  1	    13353	90,2
 4	R	 2	13	SYBR	  1	    13401	90,4
 4	R	 2	13	SYBR	  1	    13481	90,5
 4	R	 2	13	SYBR	  1	    13394	90,5
 4	R	 2	13	SYBR	  1	    13517	90,7
 4	R	 2	13	SYBR	  1	    13472	90,9
 4	R	 2	13	SYBR	  1	    13105	91,0
 4	R	 2	13	SYBR	  1	    13088	91,0
 4	R	 2	13	SYBR	  1	    13040	91,2
 4	R	 2	13	SYBR	  1	    13103	91,4
 4	R	 2	13	SYBR	  1	    13085	91,4
 4	R	 2	13	SYBR	  1	    13013	91,5
 4	R	 2	13	SYBR	  1	    13091	91,7
 4	R	 2	13	SYBR	  1	    12943	91,7
 4	R	 2	13	SYBR	  1	    13113	91,9
 4	R	 2	13	SYBR	  1	    12944	92,0
 4	R	 2	13	SYBR	  1	    13059	92,2
 4	R	 2	13	SYBR	  1	    12937	92,2
 4	R	 2	13	SYBR	  1	    13071	92,4
 4	R	 2	13	SYBR	  1	    13192	92,5
 4	R	 2	13	SYBR	  1	    13118	92,7
 4	R	 2	13	SYBR	  1	    13089	92,7
 4	R	 2	13	SYBR	  1	    13005	92,9
 4	R	 2	13	SYBR	  1	    13067	93,0
 4	R	 2	13	SYBR	  1	    12962	93,0
 4	R	 2	13	SYBR	  1	    13049	93,2
 4	R	 2	13	SYBR	  1	    13003	93,4
 4	R	 2	13	SYBR	  1	    12955	93,5
 4	R	 2	13	SYBR	  1	    12924	93,5
 4	R	 2	13	SYBR	  1	    13075	93,7
 4	R	 2	13	SYBR	  1	    12892	93,9
 4	R	 2	13	SYBR	  1	    12942	94,0
 4	R	 2	13	SYBR	  1	    12984	94,0
 4	R	 2	13	SYBR	  1	    13029	94,2
 4	R	 2	13	SYBR	  1	    13023	94,4
 4	R	 2	13	SYBR	  1	    12860	94,5
 4	R	 2	13	SYBR	  1	    12886	94,5
 4	R	 2	13	SYBR	  1	    12836	95,0
 4	R	 2	14	SYBR	  1	    48751	71,2
 4	R	 2	14	SYBR	  1	    48664	71,5
 4	R	 2	14	SYBR	  1	    48820	71,5
 4	R	 2	14	SYBR	  1	    48838	71,7
 4	R	 2	14	SYBR	  1	    48711	71,9
 4	R	 2	14	SYBR	  1	    48689	72,0
 4	R	 2	14	SYBR	  1	    48661	72,2
 4	R	 2	14	SYBR	  1	    48743	72,2
 4	R	 2	14	SYBR	  1	    48681	72,4
 4	R	 2	14	SYBR	  1	    48483	72,5
 4	R	 2	14	SYBR	  1	    48340	72,7
 4	R	 2	14	SYBR	  1	    48613	72,7
 4	R	 2	14	SYBR	  1	    48433	72,9
 4	R	 2	14	SYBR	  1	    48319	73,0
 4	R	 2	14	SYBR	  1	    48288	73,2
 4	R	 2	14	SYBR	  1	    48241	73,2
 4	R	 2	14	SYBR	  1	    48128	73,4
 4	R	 2	14	SYBR	  1	    48240	73,5
 4	R	 2	14	SYBR	  1	    48041	73,7
 4	R	 2	14	SYBR	  1	    47967	73,7
 4	R	 2	14	SYBR	  1	    48052	73,9
 4	R	 2	14	SYBR	  1	    47923	74,0
 4	R	 2	14	SYBR	  1	    48058	74,0
 4	R	 2	14	SYBR	  1	    48022	74,2
 4	R	 2	14	SYBR	  1	    47878	74,4
 4	R	 2	14	SYBR	  1	    47717	74,5
 4	R	 2	14	SYBR	  1	    47777	74,7
 4	R	 2	14	SYBR	  1	    47782	74,7
 4	R	 2	14	SYBR	  1	    47601	74,9
 4	R	 2	14	SYBR	  1	    47542	75,0
 4	R	 2	14	SYBR	  1	    47300	75,2
 4	R	 2	14	SYBR	  1	    47460	75,2
 4	R	 2	14	SYBR	  1	    47308	75,5
 4	R	 2	14	SYBR	  1	    47214	75,5
 4	R	 2	14	SYBR	  1	    47187	75,7
 4	R	 2	14	SYBR	  1	    47123	75,7
 4	R	 2	14	SYBR	  1	    47181	75,9
 4	R	 2	14	SYBR	  1	    46950	76,0
 4	R	 2	14	SYBR	  1	    47082	76,0
 4	R	 2	14	SYBR	  1	    46795	76,2
 4	R	 2	14	SYBR	  1	    46871	76,4
 4	R	 2	14	SYBR	  1	    46635	76,5
 4	R	 2	14	SYBR	  1	    46716	76,5
 4	R	 2	14	SYBR	  1	    46570	76,7
 4	R	 2	14	SYBR	  1	    46558	76,9
 4	R	 2	14	SYBR	  1	    46716	77,0
 4	R	 2	14	SYBR	  1	    46442	77,2
 4	R	 2	14	SYBR	  1	    46419	77,2
 4	R	 2	14	SYBR	  1	    46440	77,4
 4	R	 2	14	SYBR	  1	    46171	77,5
 4	R	 2	14	SYBR	  1	    46166	77,7
 4	R	 2	14	SYBR	  1	    46114	77,7
 4	R	 2	14	SYBR	  1	    46119	77,9
 4	R	 2	14	SYBR	  1	    45735	78,0
 4	R	 2	14	SYBR	  1	    45450	78,0
 4	R	 2	14	SYBR	  1	    45392	78,2
 4	R	 2	14	SYBR	  1	    45055	78,4
 4	R	 2	14	SYBR	  1	    44833	78,5
 4	R	 2	14	SYBR	  1	    44336	78,7
 4	R	 2	14	SYBR	  1	    44063	78,7
 4	R	 2	14	SYBR	  1	    44003	78,9
 4	R	 2	14	SYBR	  1	    43339	79,0
 4	R	 2	14	SYBR	  1	    42763	79,0
 4	R	 2	14	SYBR	  1	    41405	79,2
 4	R	 2	14	SYBR	  1	    40348	79,4
 4	R	 2	14	SYBR	  1	    39205	79,5
 4	R	 2	14	SYBR	  1	    38123	79,5
 4	R	 2	14	SYBR	  1	    36472	79,7
 4	R	 2	14	SYBR	  1	    34802	79,7
 4	R	 2	14	SYBR	  1	    32873	80,0
 4	R	 2	14	SYBR	  1	    31150	80,0
 4	R	 2	14	SYBR	  1	    29507	80,2
 4	R	 2	14	SYBR	  1	    28068	80,2
 4	R	 2	14	SYBR	  1	    26331	80,4
 4	R	 2	14	SYBR	  1	    24644	80,5
 4	R	 2	14	SYBR	  1	    23035	80,7
 4	R	 2	14	SYBR	  1	    21467	80,7
 4	R	 2	14	SYBR	  1	    19815	81,0
 4	R	 2	14	SYBR	  1	    18531	81,0
 4	R	 2	14	SYBR	  1	    17409	81,2
 4	R	 2	14	SYBR	  1	    16136	81,2
 4	R	 2	14	SYBR	  1	    15286	81,4
 4	R	 2	14	SYBR	  1	    14692	81,5
 4	R	 2	14	SYBR	  1	    14060	81,7
 4	R	 2	14	SYBR	  1	    13687	81,7
 4	R	 2	14	SYBR	  1	    13204	81,9
 4	R	 2	14	SYBR	  1	    13124	82,0
 4	R	 2	14	SYBR	  1	    12630	82,0
 4	R	 2	14	SYBR	  1	    12568	82,2
 4	R	 2	14	SYBR	  1	    12552	82,4
 4	R	 2	14	SYBR	  1	    12541	82,5
 4	R	 2	14	SYBR	  1	    12361	82,5
 4	R	 2	14	SYBR	  1	    12325	82,7
 4	R	 2	14	SYBR	  1	    12390	82,9
 4	R	 2	14	SYBR	  1	    12390	83,0
 4	R	 2	14	SYBR	  1	    12322	83,0
 4	R	 2	14	SYBR	  1	    12178	83,2
 4	R	 2	14	SYBR	  1	    12225	83,4
 4	R	 2	14	SYBR	  1	    12432	83,5
 4	R	 2	14	SYBR	  1	    12247	83,5
 4	R	 2	14	SYBR	  1	    12253	83,7
 4	R	 2	14	SYBR	  1	    12361	83,7
 4	R	 2	14	SYBR	  1	    12246	84,0
 4	R	 2	14	SYBR	  1	    12208	84,0
 4	R	 2	14	SYBR	  1	    12352	84,2
 4	R	 2	14	SYBR	  1	    12275	84,2
 4	R	 2	14	SYBR	  1	    12352	84,4
 4	R	 2	14	SYBR	  1	    12283	84,5
 4	R	 2	14	SYBR	  1	    12307	84,7
 4	R	 2	14	SYBR	  1	    12324	84,7
 4	R	 2	14	SYBR	  1	    12415	84,9
 4	R	 2	14	SYBR	  1	    12199	85,0
 4	R	 2	14	SYBR	  1	    12232	85,2
 4	R	 2	14	SYBR	  1	    12304	85,2
 4	R	 2	14	SYBR	  1	    12354	85,5
 4	R	 2	14	SYBR	  1	    12299	85,5
 4	R	 2	14	SYBR	  1	    12307	85,5
 4	R	 2	14	SYBR	  1	    12241	85,7
 4	R	 2	14	SYBR	  1	    12307	85,9
 4	R	 2	14	SYBR	  1	    12227	86,0
 4	R	 2	14	SYBR	  1	    12404	86,0
 4	R	 2	14	SYBR	  1	    12267	86,2
 4	R	 2	14	SYBR	  1	    12297	86,4
 4	R	 2	14	SYBR	  1	    12241	86,5
 4	R	 2	14	SYBR	  1	    12191	86,7
 4	R	 2	14	SYBR	  1	    12295	86,7
 4	R	 2	14	SYBR	  1	    12189	86,9
 4	R	 2	14	SYBR	  1	    12147	87,0
 4	R	 2	14	SYBR	  1	    12268	87,0
 4	R	 2	14	SYBR	  1	    12265	87,2
 4	R	 2	14	SYBR	  1	    12242	87,4
 4	R	 2	14	SYBR	  1	    12312	87,5
 4	R	 2	14	SYBR	  1	    12338	87,5
 4	R	 2	14	SYBR	  1	    12213	87,7
 4	R	 2	14	SYBR	  1	    12132	87,9
 4	R	 2	14	SYBR	  1	    12264	88,0
 4	R	 2	14	SYBR	  1	    12118	88,0
 4	R	 2	14	SYBR	  1	    12230	88,2
 4	R	 2	14	SYBR	  1	    12112	88,2
 4	R	 2	14	SYBR	  1	    12211	88,4
 4	R	 2	14	SYBR	  1	    12224	88,5
 4	R	 2	14	SYBR	  1	    12282	88,7
 4	R	 2	14	SYBR	  1	    12251	88,7
 4	R	 2	14	SYBR	  1	    12115	88,9
 4	R	 2	14	SYBR	  1	    12187	89,0
 4	R	 2	14	SYBR	  1	    12189	89,2
 4	R	 2	14	SYBR	  1	    12170	89,2
 4	R	 2	14	SYBR	  1	    12472	89,4
 4	R	 2	14	SYBR	  1	    12135	89,5
 4	R	 2	14	SYBR	  1	    12285	89,7
 4	R	 2	14	SYBR	  1	    12279	89,7
 4	R	 2	14	SYBR	  1	    12416	89,9
 4	R	 2	14	SYBR	  1	    12319	90,0
 4	R	 2	14	SYBR	  1	    12251	90,0
 4	R	 2	14	SYBR	  1	    12245	90,2
 4	R	 2	14	SYBR	  1	    12382	90,4
 4	R	 2	14	SYBR	  1	    12284	90,5
 4	R	 2	14	SYBR	  1	    12361	90,5
 4	R	 2	14	SYBR	  1	    12337	90,7
 4	R	 2	14	SYBR	  1	    12245	90,9
 4	R	 2	14	SYBR	  1	    12294	91,0
 4	R	 2	14	SYBR	  1	    12365	91,0
 4	R	 2	14	SYBR	  1	    12211	91,2
 4	R	 2	14	SYBR	  1	    12367	91,4
 4	R	 2	14	SYBR	  1	    12123	91,4
 4	R	 2	14	SYBR	  1	    12077	91,5
 4	R	 2	14	SYBR	  1	    12046	91,7
 4	R	 2	14	SYBR	  1	    12055	91,7
 4	R	 2	14	SYBR	  1	    12128	91,9
 4	R	 2	14	SYBR	  1	    12002	92,0
 4	R	 2	14	SYBR	  1	    12100	92,2
 4	R	 2	14	SYBR	  1	    12107	92,2
 4	R	 2	14	SYBR	  1	    12115	92,4
 4	R	 2	14	SYBR	  1	    11937	92,5
 4	R	 2	14	SYBR	  1	    12155	92,7
 4	R	 2	14	SYBR	  1	    12042	92,7
 4	R	 2	14	SYBR	  1	    12003	92,9
 4	R	 2	14	SYBR	  1	    11928	93,0
 4	R	 2	14	SYBR	  1	    11997	93,0
 4	R	 2	14	SYBR	  1	    12022	93,2
 4	R	 2	14	SYBR	  1	    12001	93,4
 4	R	 2	14	SYBR	  1	    12148	93,5
 4	R	 2	14	SYBR	  1	    12004	93,5
 4	R	 2	14	SYBR	  1	    11983	93,7
 4	R	 2	14	SYBR	  1	    11908	93,9
 4	R	 2	14	SYBR	  1	    11871	94,0
 4	R	 2	14	SYBR	  1	    11961	94,0
 4	R	 2	14	SYBR	  1	    11918	94,2
 4	R	 2	14	SYBR	  1	    11929	94,4
 4	R	 2	14	SYBR	  1	    11989	94,5
 4	R	 2	14	SYBR	  1	    12013	94,5
 4	R	 2	14	SYBR	  1	    11991	95,0
 4	R	 2	15	SYBR	  1	    48610	71,2
 4	R	 2	15	SYBR	  1	    48723	71,5
 4	R	 2	15	SYBR	  1	    48685	71,5
 4	R	 2	15	SYBR	  1	    48762	71,7
 4	R	 2	15	SYBR	  1	    48665	71,9
 4	R	 2	15	SYBR	  1	    48631	72,0
 4	R	 2	15	SYBR	  1	    48526	72,2
 4	R	 2	15	SYBR	  1	    48618	72,2
 4	R	 2	15	SYBR	  1	    48398	72,4
 4	R	 2	15	SYBR	  1	    48378	72,5
 4	R	 2	15	SYBR	  1	    48464	72,7
 4	R	 2	15	SYBR	  1	    48130	72,7
 4	R	 2	15	SYBR	  1	    48186	72,9
 4	R	 2	15	SYBR	  1	    48084	73,0
 4	R	 2	15	SYBR	  1	    47948	73,2
 4	R	 2	15	SYBR	  1	    48006	73,2
 4	R	 2	15	SYBR	  1	    47926	73,4
 4	R	 2	15	SYBR	  1	    47863	73,5
 4	R	 2	15	SYBR	  1	    47530	73,7
 4	R	 2	15	SYBR	  1	    47663	73,7
 4	R	 2	15	SYBR	  1	    47629	73,9
 4	R	 2	15	SYBR	  1	    47367	74,0
 4	R	 2	15	SYBR	  1	    47608	74,0
 4	R	 2	15	SYBR	  1	    47444	74,2
 4	R	 2	15	SYBR	  1	    47218	74,4
 4	R	 2	15	SYBR	  1	    47185	74,5
 4	R	 2	15	SYBR	  1	    47220	74,7
 4	R	 2	15	SYBR	  1	    47093	74,7
 4	R	 2	15	SYBR	  1	    47131	74,9
 4	R	 2	15	SYBR	  1	    47118	75,0
 4	R	 2	15	SYBR	  1	    47100	75,2
 4	R	 2	15	SYBR	  1	    46942	75,2
 4	R	 2	15	SYBR	  1	    47030	75,5
 4	R	 2	15	SYBR	  1	    46988	75,5
 4	R	 2	15	SYBR	  1	    46864	75,7
 4	R	 2	15	SYBR	  1	    46716	75,7
 4	R	 2	15	SYBR	  1	    46641	75,9
 4	R	 2	15	SYBR	  1	    46639	76,0
 4	R	 2	15	SYBR	  1	    46653	76,0
 4	R	 2	15	SYBR	  1	    46576	76,2
 4	R	 2	15	SYBR	  1	    46396	76,4
 4	R	 2	15	SYBR	  1	    46255	76,5
 4	R	 2	15	SYBR	  1	    46481	76,5
 4	R	 2	15	SYBR	  1	    46396	76,7
 4	R	 2	15	SYBR	  1	    46122	76,9
 4	R	 2	15	SYBR	  1	    46155	77,0
 4	R	 2	15	SYBR	  1	    46040	77,2
 4	R	 2	15	SYBR	  1	    45951	77,2
 4	R	 2	15	SYBR	  1	    45976	77,4
 4	R	 2	15	SYBR	  1	    45403	77,5
 4	R	 2	15	SYBR	  1	    45762	77,7
 4	R	 2	15	SYBR	  1	    45549	77,7
 4	R	 2	15	SYBR	  1	    45359	77,9
 4	R	 2	15	SYBR	  1	    45190	78,0
 4	R	 2	15	SYBR	  1	    45055	78,0
 4	R	 2	15	SYBR	  1	    44946	78,2
 4	R	 2	15	SYBR	  1	    44683	78,4
 4	R	 2	15	SYBR	  1	    44491	78,5
 4	R	 2	15	SYBR	  1	    44015	78,7
 4	R	 2	15	SYBR	  1	    43588	78,7
 4	R	 2	15	SYBR	  1	    43202	78,9
 4	R	 2	15	SYBR	  1	    42758	79,0
 4	R	 2	15	SYBR	  1	    42048	79,0
 4	R	 2	15	SYBR	  1	    40929	79,2
 4	R	 2	15	SYBR	  1	    39973	79,4
 4	R	 2	15	SYBR	  1	    38414	79,5
 4	R	 2	15	SYBR	  1	    37075	79,5
 4	R	 2	15	SYBR	  1	    35408	79,7
 4	R	 2	15	SYBR	  1	    33826	79,7
 4	R	 2	15	SYBR	  1	    32103	80,0
 4	R	 2	15	SYBR	  1	    30284	80,0
 4	R	 2	15	SYBR	  1	    28793	80,2
 4	R	 2	15	SYBR	  1	    27203	80,2
 4	R	 2	15	SYBR	  1	    25511	80,4
 4	R	 2	15	SYBR	  1	    23939	80,5
