G:\3000.mxp
Segment	Ramp/Plateau	Ramp/Plateau #	Well	Dye	Cycle #	Fluorescence	Temperature
 3	R	 3	24	1A1C	  1	    30995	73,0
 3	R	 3	24	1A1C	  1	    30787	73,0
 3	R	 3	24	1A1C	  1	    30915	73,2
 3	R	 3	24	1A1C	  1	    30692	73,2
 3	R	 3	24	1A1C	  1	    30614	73,5
 3	R	 3	24	1A1C	  1	    30687	73,5
 3	R	 3	24	1A1C	  1	    30274	73,7
 3	R	 3	24	1A1C	  1	    30201	73,9
 3	R	 3	24	1A1C	  1	    30288	74,0
 3	R	 3	24	1A1C	  1	    30244	74,0
 3	R	 3	24	1A1C	  1	    30193	74,2
 3	R	 3	24	1A1C	  1	    30136	74,2
 3	R	 3	24	1A1C	  1	    29965	74,5
 3	R	 3	24	1A1C	  1	    29829	74,5
 3	R	 3	24	1A1C	  1	    29970	74,7
 3	R	 3	24	1A1C	  1	    29892	74,7
 3	R	 3	24	1A1C	  1	    29714	75,0
 3	R	 3	24	1A1C	  1	    29705	75,0
 3	R	 3	24	1A1C	  1	    29542	75,2
 3	R	 3	24	1A1C	  1	    29324	75,2
 3	R	 3	24	1A1C	  1	    29569	75,5
 3	R	 3	24	1A1C	  1	    29697	75,5
 3	R	 3	24	1A1C	  1	    29391	75,7
 3	R	 3	24	1A1C	  1	    29369	75,7
 3	R	 3	24	1A1C	  1	    29248	75,9
 3	R	 3	24	1A1C	  1	    29240	76,0
 3	R	 3	24	1A1C	  1	    29222	76,2
 3	R	 3	24	1A1C	  1	    29031	76,2
 3	R	 3	24	1A1C	  1	    28963	76,4
 3	R	 3	24	1A1C	  1	    28871	76,5
 3	R	 3	24	1A1C	  1	    28819	76,7
 3	R	 3	24	1A1C	  1	    28855	76,7
 3	R	 3	24	1A1C	  1	    28756	76,9
 3	R	 3	24	1A1C	  1	    28636	77,0
 3	R	 3	24	1A1C	  1	    28472	77,2
 3	R	 3	24	1A1C	  1	    28373	77,2
 3	R	 3	24	1A1C	  1	    28401	77,4
 3	R	 3	24	1A1C	  1	    28317	77,5
 3	R	 3	24	1A1C	  1	    28256	77,5
 3	R	 3	24	1A1C	  1	    28305	77,7
 3	R	 3	24	1A1C	  1	    28104	77,9
 3	R	 3	24	1A1C	  1	    28111	78,0
 3	R	 3	24	1A1C	  1	    27796	78,0
 3	R	 3	24	1A1C	  1	    27787	78,2
 3	R	 3	24	1A1C	  1	    27755	78,4
 3	R	 3	24	1A1C	  1	    27733	78,5
 3	R	 3	24	1A1C	  1	    27648	78,5
 3	R	 3	24	1A1C	  1	    27525	78,7
 3	R	 3	24	1A1C	  1	    27478	78,7
 3	R	 3	24	1A1C	  1	    27314	79,0
 3	R	 3	24	1A1C	  1	    27352	79,0
 3	R	 3	24	1A1C	  1	    27250	79,2
 3	R	 3	24	1A1C	  1	    27199	79,4
 3	R	 3	24	1A1C	  1	    26955	79,4
 3	R	 3	24	1A1C	  1	    27017	79,5
 3	R	 3	24	1A1C	  1	    26914	79,7
 3	R	 3	24	1A1C	  1	    26852	79,7
 3	R	 3	24	1A1C	  1	    26730	79,9
 3	R	 3	24	1A1C	  1	    26742	80,0
 3	R	 3	24	1A1C	  1	    26485	80,2
 3	R	 3	24	1A1C	  1	    26278	80,2
 3	R	 3	24	1A1C	  1	    26377	80,4
 3	R	 3	24	1A1C	  1	    26333	80,5
 3	R	 3	24	1A1C	  1	    25944	80,7
 3	R	 3	24	1A1C	  1	    25892	80,7
 3	R	 3	24	1A1C	  1	    25594	81,0
 3	R	 3	24	1A1C	  1	    25306	81,0
 3	R	 3	24	1A1C	  1	    24774	81,2
 3	R	 3	24	1A1C	  1	    24288	81,2
 3	R	 3	24	1A1C	  1	    23671	81,4
 3	R	 3	24	1A1C	  1	    22846	81,5
 3	R	 3	24	1A1C	  1	    21631	81,5
 3	R	 3	24	1A1C	  1	    20548	81,7
 3	R	 3	24	1A1C	  1	    19222	81,9
 3	R	 3	24	1A1C	  1	    17680	82,0
 3	R	 3	24	1A1C	  1	    16327	82,2
 3	R	 3	24	1A1C	  1	    14561	82,2
 3	R	 3	24	1A1C	  1	    13164	82,4
 3	R	 3	24	1A1C	  1	    11755	82,5
 3	R	 3	24	1A1C	  1	    10433	82,5
 3	R	 3	24	1A1C	  1	     9165	82,7
 3	R	 3	24	1A1C	  1	     7997	82,9
 3	R	 3	24	1A1C	  1	     7167	83,0
 3	R	 3	24	1A1C	  1	     6433	83,0
 3	R	 3	24	1A1C	  1	     5879	83,2
 3	R	 3	24	1A1C	  1	     5634	83,2
 3	R	 3	24	1A1C	  1	     5291	83,5
 3	R	 3	24	1A1C	  1	     5232	83,5
 3	R	 3	24	1A1C	  1	     5126	83,7
 3	R	 3	24	1A1C	  1	     5087	83,7
 3	R	 3	24	1A1C	  1	     5077	83,9
 3	R	 3	24	1A1C	  1	     5008	84,0
 3	R	 3	24	1A1C	  1	     5027	84,2
 3	R	 3	24	1A1C	  1	     5044	84,2
 3	R	 3	24	1A1C	  1	     5011	84,4
 3	R	 3	24	1A1C	  1	     4980	84,5
 3	R	 3	24	1A1C	  1	     4938	84,7
 3	R	 3	24	1A1C	  1	     5067	84,7
 3	R	 3	24	1A1C	  1	     5010	84,9
 3	R	 3	24	1A1C	  1	     4993	85,0
 3	R	 3	24	1A1C	  1	     5014	85,2
 3	R	 3	24	1A1C	  1	     5019	85,2
 3	R	 3	24	1A1C	  1	     4921	85,4
 3	R	 3	24	1A1C	  1	     4970	85,5
 3	R	 3	24	1A1C	  1	     4942	85,5
 3	R	 3	24	1A1C	  1	     4968	85,7
 3	R	 3	24	1A1C	  1	     5013	85,9
 3	R	 3	24	1A1C	  1	     4964	86,0
 3	R	 3	24	1A1C	  1	     4986	86,2
 3	R	 3	24	1A1C	  1	     4969	86,2
 3	R	 3	24	1A1C	  1	     4911	86,4
 3	R	 3	24	1A1C	  1	     4982	86,5
 3	R	 3	24	1A1C	  1	     4966	86,5
 3	R	 3	24	1A1C	  1	     5036	86,7
 3	R	 3	24	1A1C	  1	     4945	86,9
 3	R	 3	24	1A1C	  1	     5005	87,0
 3	R	 3	24	1A1C	  1	     4976	87,0
 3	R	 3	24	1A1C	  1	     4962	87,2
 3	R	 3	24	1A1C	  1	     4953	87,2
 3	R	 3	24	1A1C	  1	     4977	87,4
 3	R	 3	24	1A1C	  1	     4948	87,5
 3	R	 3	24	1A1C	  1	     4931	87,7
 3	R	 3	24	1A1C	  1	     4948	87,7
 3	R	 3	24	1A1C	  1	     4967	87,9
 3	R	 3	24	1A1C	  1	     4966	88,0
 3	R	 3	24	1A1C	  1	     4919	88,2
 3	R	 3	24	1A1C	  1	     4973	88,2
 3	R	 3	24	1A1C	  1	     4892	88,4
 3	R	 3	24	1A1C	  1	     4893	88,5
 3	R	 3	24	1A1C	  1	     4970	88,7
 3	R	 3	24	1A1C	  1	     4909	88,7
 3	R	 3	24	1A1C	  1	     4874	88,9
 3	R	 3	24	1A1C	  1	     4962	89,0
 3	R	 3	24	1A1C	  1	     4954	89,2
 3	R	 3	24	1A1C	  1	     4913	89,2
 3	R	 3	24	1A1C	  1	     4960	89,4
 3	R	 3	24	1A1C	  1	     5010	89,5
 3	R	 3	24	1A1C	  1	     4936	89,5
 3	R	 3	24	1A1C	  1	     4989	89,7
 3	R	 3	24	1A1C	  1	     4919	89,9
 3	R	 3	24	1A1C	  1	     4958	90,0
 3	R	 3	24	1A1C	  1	     4885	90,2
 3	R	 3	24	1A1C	  1	     4858	90,2
 3	R	 3	24	1A1C	  1	     4915	90,4
 3	R	 3	24	1A1C	  1	     4915	90,5
 3	R	 3	24	1A1C	  1	     4841	90,5
 3	R	 3	24	1A1C	  1	     4928	90,7
 3	R	 3	24	1A1C	  1	     4940	90,9
 3	R	 3	24	1A1C	  1	     4890	91,0
 3	R	 3	24	1A1C	  1	     4868	91,0
 3	R	 3	24	1A1C	  1	     4867	91,2
 3	R	 3	24	1A1C	  1	     4866	91,2
 3	R	 3	24	1A1C	  1	     4723	91,4
 3	R	 3	24	1A1C	  1	     4805	91,5
 3	R	 3	24	1A1C	  1	     4676	91,7
 3	R	 3	24	1A1C	  1	     4713	91,7
 3	R	 3	24	1A1C	  1	     4727	92,0
 3	R	 3	24	1A1C	  1	     4728	92,0
 3	R	 3	24	1A1C	  1	     4690	92,2
 3	R	 3	24	1A1C	  1	     4738	92,2
 3	R	 3	24	1A1C	  1	     4663	92,4
 3	R	 3	24	1A1C	  1	     4707	92,5
 3	R	 3	24	1A1C	  1	     4705	92,5
 3	R	 3	24	1A1C	  1	     4693	92,7
 3	R	 3	24	1A1C	  1	     4708	92,9
 3	R	 3	24	1A1C	  1	     4686	93,0
 3	R	 3	24	1A1C	  1	     4721	93,0
 3	R	 3	24	1A1C	  1	     4723	93,2
 3	R	 3	24	1A1C	  1	     4708	93,4
 3	R	 3	24	1A1C	  1	     4736	93,5
 3	R	 3	24	1A1C	  1	     4719	93,5
 3	R	 3	24	1A1C	  1	     4664	93,7
 3	R	 3	24	1A1C	  1	     4670	93,7
 3	R	 3	24	1A1C	  1	     4649	94,0
 3	R	 3	24	1A1C	  1	     4655	94,0
 3	R	 3	24	1A1C	  1	     4714	94,2
 3	R	 3	24	1A1C	  1	     4706	94,2
 3	R	 3	24	1A1C	  1	     4648	94,5
 3	R	 3	24	1A1C	  1	     4656	94,5
 3	R	 3	25	1A1C	  1	    29713	71,5
 3	R	 3	25	1A1C	  1	    29680	71,7
 3	R	 3	25	1A1C	  1	    29745	71,9
 3	R	 3	25	1A1C	  1	    29627	72,0
 3	R	 3	25	1A1C	  1	    29418	72,0
 3	R	 3	25	1A1C	  1	    29519	72,2
 3	R	 3	25	1A1C	  1	    29468	72,4
 3	R	 3	25	1A1C	  1	    29340	72,5
 3	R	 3	25	1A1C	  1	    29393	72,5
 3	R	 3	25	1A1C	  1	    29252	72,7
 3	R	 3	25	1A1C	  1	    29243	72,9
 3	R	 3	25	1A1C	  1	    28984	73,0
 3	R	 3	25	1A1C	  1	    28768	73,0
 3	R	 3	25	1A1C	  1	    28897	73,2
 3	R	 3	25	1A1C	  1	    28821	73,4
 3	R	 3	25	1A1C	  1	    28753	73,5
 3	R	 3	25	1A1C	  1	    28567	73,5
 3	R	 3	25	1A1C	  1	    28696	73,7
 3	R	 3	25	1A1C	  1	    28501	73,9
 3	R	 3	25	1A1C	  1	    28267	74,0
 3	R	 3	25	1A1C	  1	    28510	74,0
 3	R	 3	25	1A1C	  1	    28259	74,2
 3	R	 3	25	1A1C	  1	    28143	74,4
 3	R	 3	25	1A1C	  1	    28151	74,5
 3	R	 3	25	1A1C	  1	    28060	74,5
 3	R	 3	25	1A1C	  1	    27985	74,7
 3	R	 3	25	1A1C	  1	    27779	74,7
 3	R	 3	25	1A1C	  1	    27936	75,0
 3	R	 3	25	1A1C	  1	    27775	75,0
 3	R	 3	25	1A1C	  1	    27840	75,2
 3	R	 3	25	1A1C	  1	    27620	75,2
 3	R	 3	25	1A1C	  1	    27500	75,5
 3	R	 3	25	1A1C	  1	    27413	75,5
 3	R	 3	25	1A1C	  1	    27536	75,7
 3	R	 3	25	1A1C	  1	    27456	75,7
 3	R	 3	25	1A1C	  1	    27161	75,9
 3	R	 3	25	1A1C	  1	    27328	76,0
 3	R	 3	25	1A1C	  1	    27174	76,2
 3	R	 3	25	1A1C	  1	    27092	76,2
 3	R	 3	25	1A1C	  1	    26952	76,4
 3	R	 3	25	1A1C	  1	    26940	76,5
 3	R	 3	25	1A1C	  1	    27065	76,7
 3	R	 3	25	1A1C	  1	    26724	76,7
 3	R	 3	25	1A1C	  1	    26851	76,9
 3	R	 3	25	1A1C	  1	    26597	77,0
 3	R	 3	25	1A1C	  1	    26659	77,2
 3	R	 3	25	1A1C	  1	    26813	77,2
 3	R	 3	25	1A1C	  1	    26300	77,4
 3	R	 3	25	1A1C	  1	    26342	77,5
 3	R	 3	25	1A1C	  1	    26396	77,5
 3	R	 3	25	1A1C	  1	    26331	77,7
 3	R	 3	25	1A1C	  1	    26163	77,9
 3	R	 3	25	1A1C	  1	    26237	78,0
 3	R	 3	25	1A1C	  1	    26014	78,0
 3	R	 3	25	1A1C	  1	    25988	78,2
 3	R	 3	25	1A1C	  1	    25895	78,4
 3	R	 3	25	1A1C	  1	    25939	78,5
 3	R	 3	25	1A1C	  1	    25833	78,7
 3	R	 3	25	1A1C	  1	    25864	78,7
 3	R	 3	25	1A1C	  1	    25779	78,9
 3	R	 3	25	1A1C	  1	    25690	79,0
 3	R	 3	25	1A1C	  1	    25779	79,0
 3	R	 3	25	1A1C	  1	    25639	79,2
 3	R	 3	25	1A1C	  1	    25632	79,2
 3	R	 3	25	1A1C	  1	    25385	79,5
 3	R	 3	25	1A1C	  1	    25399	79,5
 3	R	 3	25	1A1C	  1	    25246	79,7
 3	R	 3	25	1A1C	  1	    25138	79,9
 3	R	 3	25	1A1C	  1	    25020	80,0
 3	R	 3	25	1A1C	  1	    25192	80,0
 3	R	 3	25	1A1C	  1	    24891	80,2
 3	R	 3	25	1A1C	  1	    24882	80,4
 3	R	 3	25	1A1C	  1	    24667	80,5
 3	R	 3	25	1A1C	  1	    24618	80,5
 3	R	 3	25	1A1C	  1	    24453	80,7
 3	R	 3	25	1A1C	  1	    24258	80,7
 3	R	 3	25	1A1C	  1	    24063	81,0
 3	R	 3	25	1A1C	  1	    23785	81,0
 3	R	 3	25	1A1C	  1	    23263	81,2
 3	R	 3	25	1A1C	  1	    22887	81,2
 3	R	 3	25	1A1C	  1	    22465	81,4
 3	R	 3	25	1A1C	  1	    21888	81,5
 3	R	 3	25	1A1C	  1	    20915	81,5
 3	R	 3	25	1A1C	  1	    19924	81,7
 3	R	 3	25	1A1C	  1	    18948	81,9
 3	R	 3	25	1A1C	  1	    17781	82,0
 3	R	 3	25	1A1C	  1	    16386	82,0
 3	R	 3	25	1A1C	  1	    15006	82,2
 3	R	 3	25	1A1C	  1	    13845	82,4
 3	R	 3	25	1A1C	  1	    12662	82,5
 3	R	 3	25	1A1C	  1	    11354	82,5
 3	R	 3	25	1A1C	  1	    10319	82,7
 3	R	 3	25	1A1C	  1	     9185	82,9
 3	R	 3	25	1A1C	  1	     8082	83,0
 3	R	 3	25	1A1C	  1	     7130	83,0
 3	R	 3	25	1A1C	  1	     6455	83,2
 3	R	 3	25	1A1C	  1	     5926	83,2
 3	R	 3	25	1A1C	  1	     5452	83,5
 3	R	 3	25	1A1C	  1	     5155	83,7
 3	R	 3	25	1A1C	  1	     4999	83,7
 3	R	 3	25	1A1C	  1	     4788	83,7
 3	R	 3	25	1A1C	  1	     4762	83,9
 3	R	 3	25	1A1C	  1	     4781	84,0
 3	R	 3	25	1A1C	  1	     4699	84,2
 3	R	 3	25	1A1C	  1	     4702	84,2
 3	R	 3	25	1A1C	  1	     4663	84,4
 3	R	 3	25	1A1C	  1	     4668	84,5
 3	R	 3	25	1A1C	  1	     4626	84,7
 3	R	 3	25	1A1C	  1	     4593	84,9
 3	R	 3	25	1A1C	  1	     4624	84,9
 3	R	 3	25	1A1C	  1	     4655	85,0
 3	R	 3	25	1A1C	  1	     4646	85,2
 3	R	 3	25	1A1C	  1	     4564	85,2
 3	R	 3	25	1A1C	  1	     4606	85,4
 3	R	 3	25	1A1C	  1	     4577	85,5
 3	R	 3	25	1A1C	  1	     4584	85,7
 3	R	 3	25	1A1C	  1	     4658	85,7
 3	R	 3	25	1A1C	  1	     4563	85,9
 3	R	 3	25	1A1C	  1	     4591	86,0
 3	R	 3	25	1A1C	  1	     4526	86,2
 3	R	 3	25	1A1C	  1	     4587	86,2
 3	R	 3	25	1A1C	  1	     4585	86,4
 3	R	 3	25	1A1C	  1	     4570	86,5
 3	R	 3	25	1A1C	  1	     4509	86,7
 3	R	 3	25	1A1C	  1	     4609	86,7
 3	R	 3	25	1A1C	  1	     4570	86,9
 3	R	 3	25	1A1C	  1	     4581	87,0
 3	R	 3	25	1A1C	  1	     4592	87,0
 3	R	 3	25	1A1C	  1	     4550	87,2
 3	R	 3	25	1A1C	  1	     4515	87,4
 3	R	 3	25	1A1C	  1	     4532	87,5
 3	R	 3	25	1A1C	  1	     4560	87,5
 3	R	 3	25	1A1C	  1	     4588	87,7
 3	R	 3	25	1A1C	  1	     4539	87,7
 3	R	 3	25	1A1C	  1	     4606	87,9
 3	R	 3	25	1A1C	  1	     4541	88,0
 3	R	 3	25	1A1C	  1	     4495	88,2
 3	R	 3	25	1A1C	  1	     4538	88,2
 3	R	 3	25	1A1C	  1	     4551	88,4
 3	R	 3	25	1A1C	  1	     4494	88,5
 3	R	 3	25	1A1C	  1	     4537	88,7
 3	R	 3	25	1A1C	  1	     4518	88,9
 3	R	 3	25	1A1C	  1	     4576	88,9
 3	R	 3	25	1A1C	  1	     4562	89,0
 3	R	 3	25	1A1C	  1	     4559	89,2
 3	R	 3	25	1A1C	  1	     4512	89,2
 3	R	 3	25	1A1C	  1	     4517	89,4
 3	R	 3	25	1A1C	  1	     4508	89,5
 3	R	 3	25	1A1C	  1	     4608	89,5
 3	R	 3	25	1A1C	  1	     4560	89,7
 3	R	 3	25	1A1C	  1	     4520	89,9
 3	R	 3	25	1A1C	  1	     4499	90,0
 3	R	 3	25	1A1C	  1	     4554	90,0
 3	R	 3	25	1A1C	  1	     4489	90,2
 3	R	 3	25	1A1C	  1	     4487	90,4
 3	R	 3	25	1A1C	  1	     4494	90,5
 3	R	 3	25	1A1C	  1	     4506	90,5
 3	R	 3	25	1A1C	  1	     4488	90,7
 3	R	 3	25	1A1C	  1	     4516	90,9
 3	R	 3	25	1A1C	  1	     4455	91,0
 3	R	 3	25	1A1C	  1	     4414	91,0
 3	R	 3	25	1A1C	  1	     4352	91,2
 3	R	 3	25	1A1C	  1	     4350	91,2
 3	R	 3	25	1A1C	  1	     4344	91,5
 3	R	 3	25	1A1C	  1	     4352	91,5
 3	R	 3	25	1A1C	  1	     4382	91,7
 3	R	 3	25	1A1C	  1	     4335	91,7
 3	R	 3	25	1A1C	  1	     4330	91,9
 3	R	 3	25	1A1C	  1	     4397	92,0
 3	R	 3	25	1A1C	  1	     4331	92,2
 3	R	 3	25	1A1C	  1	     4374	92,4
 3	R	 3	25	1A1C	  1	     4342	92,4
 3	R	 3	25	1A1C	  1	     4346	92,5
 3	R	 3	25	1A1C	  1	     4330	92,7
 3	R	 3	25	1A1C	  1	     4340	92,7
 3	R	 3	25	1A1C	  1	     4369	92,9
 3	R	 3	25	1A1C	  1	     4372	93,0
 3	R	 3	25	1A1C	  1	     4327	93,2
 3	R	 3	25	1A1C	  1	     4376	93,2
 3	R	 3	25	1A1C	  1	     4346	93,4
 3	R	 3	25	1A1C	  1	     4306	93,5
 3	R	 3	25	1A1C	  1	     4332	93,5
 3	R	 3	25	1A1C	  1	     4357	93,7
 3	R	 3	25	1A1C	  1	     4331	93,9
 3	R	 3	25	1A1C	  1	     4335	94,0
 3	R	 3	25	1A1C	  1	     4300	94,0
 3	R	 3	25	1A1C	  1	     4331	94,2
 3	R	 3	25	1A1C	  1	     4322	94,4
 3	R	 3	25	1A1C	  1	     4331	94,5
 3	R	 3	25	1A1C	  1	     4330	94,5
 3	R	 3	26	1A1C	  1	    31585	71,5
 3	R	 3	26	1A1C	  1	    31394	71,7
 3	R	 3	26	1A1C	  1	    31682	71,9
 3	R	 3	26	1A1C	  1	    31479	72,0
 3	R	 3	26	1A1C	  1	    31383	72,0
 3	R	 3	26	1A1C	  1	    31379	72,2
 3	R	 3	26	1A1C	  1	    31010	72,4
 3	R	 3	26	1A1C	  1	    31006	72,5
 3	R	 3	26	1A1C	  1	    31089	72,5
 3	R	 3	26	1A1C	  1	    30985	72,7
 3	R	 3	26	1A1C	  1	    30866	72,9
 3	R	 3	26	1A1C	  1	    30524	73,0
 3	R	 3	26	1A1C	  1	    30838	73,0
 3	R	 3	26	1A1C	  1	    30672	73,2
 3	R	 3	26	1A1C	  1	    30641	73,4
 3	R	 3	26	1A1C	  1	    30461	73,5
 3	R	 3	26	1A1C	  1	    30531	73,5
 3	R	 3	26	1A1C	  1	    30273	73,7
 3	R	 3	26	1A1C	  1	    30332	73,9
 3	R	 3	26	1A1C	  1	    30068	74,0
 3	R	 3	26	1A1C	  1	    30233	74,0
 3	R	 3	26	1A1C	  1	    30014	74,2
 3	R	 3	26	1A1C	  1	    30037	74,4
 3	R	 3	26	1A1C	  1	    29955	74,5
 3	R	 3	26	1A1C	  1	    29926	74,5
 3	R	 3	26	1A1C	  1	    29713	74,7
 3	R	 3	26	1A1C	  1	    29602	74,7
 3	R	 3	26	1A1C	  1	    29505	75,0
 3	R	 3	26	1A1C	  1	    29649	75,0
 3	R	 3	26	1A1C	  1	    29508	75,2
 3	R	 3	26	1A1C	  1	    29193	75,2
 3	R	 3	26	1A1C	  1	    29219	75,5
 3	R	 3	26	1A1C	  1	    29115	75,5
 3	R	 3	26	1A1C	  1	    29186	75,7
 3	R	 3	26	1A1C	  1	    29076	75,7
 3	R	 3	26	1A1C	  1	    29055	75,9
 3	R	 3	26	1A1C	  1	    29112	76,0
 3	R	 3	26	1A1C	  1	    29025	76,2
 3	R	 3	26	1A1C	  1	    28747	76,2
 3	R	 3	26	1A1C	  1	    28718	76,4
 3	R	 3	26	1A1C	  1	    28701	76,5
 3	R	 3	26	1A1C	  1	    28531	76,7
 3	R	 3	26	1A1C	  1	    28452	76,7
 3	R	 3	26	1A1C	  1	    28204	76,9
 3	R	 3	26	1A1C	  1	    28372	77,0
 3	R	 3	26	1A1C	  1	    28322	77,2
 3	R	 3	26	1A1C	  1	    28277	77,2
 3	R	 3	26	1A1C	  1	    28213	77,4
 3	R	 3	26	1A1C	  1	    27986	77,5
 3	R	 3	26	1A1C	  1	    27929	77,5
 3	R	 3	26	1A1C	  1	    27991	77,7
 3	R	 3	26	1A1C	  1	    27915	77,9
 3	R	 3	26	1A1C	  1	    27806	78,0
 3	R	 3	26	1A1C	  1	    27665	78,0
 3	R	 3	26	1A1C	  1	    27719	78,2
 3	R	 3	26	1A1C	  1	    27759	78,4
 3	R	 3	26	1A1C	  1	    27604	78,5
 3	R	 3	26	1A1C	  1	    27485	78,7
 3	R	 3	26	1A1C	  1	    27494	78,7
 3	R	 3	26	1A1C	  1	    27471	78,9
 3	R	 3	26	1A1C	  1	    27402	79,0
 3	R	 3	26	1A1C	  1	    27346	79,0
 3	R	 3	26	1A1C	  1	    27364	79,2
 3	R	 3	26	1A1C	  1	    27253	79,2
 3	R	 3	26	1A1C	  1	    27074	79,5
 3	R	 3	26	1A1C	  1	    27119	79,5
 3	R	 3	26	1A1C	  1	    27052	79,7
 3	R	 3	26	1A1C	  1	    26936	79,9
 3	R	 3	26	1A1C	  1	    26813	80,0
 3	R	 3	26	1A1C	  1	    27018	80,0
 3	R	 3	26	1A1C	  1	    26738	80,2
 3	R	 3	26	1A1C	  1	    26644	80,4
 3	R	 3	26	1A1C	  1	    26382	80,5
 3	R	 3	26	1A1C	  1	    26097	80,5
 3	R	 3	26	1A1C	  1	    25951	80,7
 3	R	 3	26	1A1C	  1	    25793	80,7
 3	R	 3	26	1A1C	  1	    25383	81,0
 3	R	 3	26	1A1C	  1	    25169	81,0
 3	R	 3	26	1A1C	  1	    24701	81,2
 3	R	 3	26	1A1C	  1	    24233	81,2
 3	R	 3	26	1A1C	  1	    23443	81,4
 3	R	 3	26	1A1C	  1	    22643	81,5
 3	R	 3	26	1A1C	  1	    21777	81,5
 3	R	 3	26	1A1C	  1	    20578	81,7
 3	R	 3	26	1A1C	  1	    19415	81,9
 3	R	 3	26	1A1C	  1	    17983	82,0
 3	R	 3	26	1A1C	  1	    16597	82,0
 3	R	 3	26	1A1C	  1	    15180	82,2
 3	R	 3	26	1A1C	  1	    14020	82,4
 3	R	 3	26	1A1C	  1	    12663	82,5
 3	R	 3	26	1A1C	  1	    11271	82,5
 3	R	 3	26	1A1C	  1	    10169	82,7
 3	R	 3	26	1A1C	  1	     8999	82,9
 3	R	 3	26	1A1C	  1	     7880	83,0
 3	R	 3	26	1A1C	  1	     7082	83,0
 3	R	 3	26	1A1C	  1	     6453	83,2
 3	R	 3	26	1A1C	  1	     5940	83,2
 3	R	 3	26	1A1C	  1	     5398	83,5
 3	R	 3	26	1A1C	  1	     5166	83,7
 3	R	 3	26	1A1C	  1	     5074	83,7
 3	R	 3	26	1A1C	  1	     4965	83,7
 3	R	 3	26	1A1C	  1	     4797	83,9
 3	R	 3	26	1A1C	  1	     4818	84,0
 3	R	 3	26	1A1C	  1	     4795	84,2
 3	R	 3	26	1A1C	  1	     4724	84,2
 3	R	 3	26	1A1C	  1	     4743	84,4
 3	R	 3	26	1A1C	  1	     4778	84,5
 3	R	 3	26	1A1C	  1	     4750	84,7
 3	R	 3	26	1A1C	  1	     4729	84,9
 3	R	 3	26	1A1C	  1	     4755	84,9
 3	R	 3	26	1A1C	  1	     4752	85,0
 3	R	 3	26	1A1C	  1	     4696	85,2
 3	R	 3	26	1A1C	  1	     4752	85,2
 3	R	 3	26	1A1C	  1	     4734	85,4
 3	R	 3	26	1A1C	  1	     4778	85,5
 3	R	 3	26	1A1C	  1	     4697	85,7
 3	R	 3	26	1A1C	  1	     4668	85,7
 3	R	 3	26	1A1C	  1	     4704	85,9
 3	R	 3	26	1A1C	  1	     4729	86,0
 3	R	 3	26	1A1C	  1	     4709	86,2
 3	R	 3	26	1A1C	  1	     4677	86,2
 3	R	 3	26	1A1C	  1	     4721	86,4
 3	R	 3	26	1A1C	  1	     4677	86,5
 3	R	 3	26	1A1C	  1	     4734	86,7
 3	R	 3	26	1A1C	  1	     4657	86,7
 3	R	 3	26	1A1C	  1	     4642	86,9
 3	R	 3	26	1A1C	  1	     4657	87,0
 3	R	 3	26	1A1C	  1	     4654	87,0
 3	R	 3	26	1A1C	  1	     4683	87,2
 3	R	 3	26	1A1C	  1	     4690	87,4
 3	R	 3	26	1A1C	  1	     4664	87,5
 3	R	 3	26	1A1C	  1	     4699	87,5
 3	R	 3	26	1A1C	  1	     4693	87,7
 3	R	 3	26	1A1C	  1	     4668	87,7
 3	R	 3	26	1A1C	  1	     4642	87,9
 3	R	 3	26	1A1C	  1	     4636	88,0
 3	R	 3	26	1A1C	  1	     4679	88,2
 3	R	 3	26	1A1C	  1	     4696	88,2
 3	R	 3	26	1A1C	  1	     4652	88,4
 3	R	 3	26	1A1C	  1	     4628	88,5
 3	R	 3	26	1A1C	  1	     4691	88,7
 3	R	 3	26	1A1C	  1	     4689	88,9
 3	R	 3	26	1A1C	  1	     4656	88,9
 3	R	 3	26	1A1C	  1	     4659	89,0
 3	R	 3	26	1A1C	  1	     4648	89,2
 3	R	 3	26	1A1C	  1	     4641	89,2
 3	R	 3	26	1A1C	  1	     4635	89,4
 3	R	 3	26	1A1C	  1	     4683	89,5
 3	R	 3	26	1A1C	  1	     4649	89,5
 3	R	 3	26	1A1C	  1	     4671	89,7
 3	R	 3	26	1A1C	  1	     4574	89,9
 3	R	 3	26	1A1C	  1	     4620	90,0
 3	R	 3	26	1A1C	  1	     4651	90,0
 3	R	 3	26	1A1C	  1	     4690	90,2
 3	R	 3	26	1A1C	  1	     4649	90,4
 3	R	 3	26	1A1C	  1	     4659	90,5
 3	R	 3	26	1A1C	  1	     4652	90,5
 3	R	 3	26	1A1C	  1	     4467	90,7
 3	R	 3	26	1A1C	  1	     4428	90,9
 3	R	 3	26	1A1C	  1	     4481	91,0
 3	R	 3	26	1A1C	  1	     4448	91,0
 3	R	 3	26	1A1C	  1	     4384	91,2
 3	R	 3	26	1A1C	  1	     4484	91,2
 3	R	 3	26	1A1C	  1	     4450	91,5
 3	R	 3	26	1A1C	  1	     4455	91,5
 3	R	 3	26	1A1C	  1	     4501	91,7
 3	R	 3	26	1A1C	  1	     4449	91,7
